time_s,mode,segment,robot_x,robot_y,robot_th_deg,n_obstacles,max_obs_speed,min_obstacle_dist,path_y,vx_cmd,vy_cmd,vy_rep,corrected_x,corrected_y,corrected_yaw_deg
9.12,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0402,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.22,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0402,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.348,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0631,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.456,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0631,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.525,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.043,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.62,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.043,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.719,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.043,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.819,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.043,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.919,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.043,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.118,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.219,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.325,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.438,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
